stationId,date,acc_precip,bright_sunshine,max_temp_w_date,max_wind_speed_10min,max_wind_speed_3sec,mean_pressure,mean_radiation,mean_relative_hum,mean_temp,mean_wind_dir,mean_wind_speed,min_temp,temp_soil_10,vapour_pressure_deficit_mean
06141,2016-01-01,0.0,6.270833333333333,3.65,2.6833333333333336,3.7083333333333335,1024.375,20.416666666666668,97.10833333333333,3.2125,151.25,2.2041666666666666,2.6333333333333333,5.375,0.0
06141,2016-01-02,0.0,0.0,-0.56,10.124,14.344,1024.568,5.94,83.344,-1.0319999999999998,99.28,9.048,-1.52,4.712,0.09200000000000001
06141,2016-01-03,0.0,3.964,-5.364,9.412,13.864,1016.48,18.588,74.78,-5.5920000000000005,109.44,8.624,-5.888,2.572,0.1
06141,2016-01-04,0.0,14.276,-3.6239999999999997,8.156,10.992,1000.992,33.08,71.48,-3.988,96.52,7.3839999999999995,-4.38,1.7,0.136
06141,2016-01-05,0.0,15.208,-2.7439999999999998,5.532,7.9,1003.3439999999999,34.964,72.72399999999999,-3.2239999999999998,100.44,4.7,-3.716,1.3840000000000001,0.124
06141,2016-01-06,0.0,13.44,-2.56,3.8080000000000003,5.484,1007.4119999999999,35.208,75.6,-3.2119999999999997,79.44,3.092,-3.864,1.212,0.124
06141,2016-01-07,0.008,6.244,-2.568,6.7,9.8,1003.072,19.672,79.92399999999999,-2.9760000000000004,110.96,5.816,-3.44,1.02,0.1
06141,2016-01-08,0.312,0.0,0.8320000000000001,5.936,8.816,994.284,6.744,92.24,0.48,211.56,5.14,0.06400000000000002,1.016,0.04800000000000001
06141,2016-01-09,0.0,10.187999999999999,1.788,3.772,4.672,1002.056,27.9,89.008,1.4280000000000002,153.36,3.1519999999999997,0.9159999999999999,1.4040000000000001,0.08
06141,2016-01-10,0.48,0.0,1.692,4.864,6.936,994.14,4.856,95.196,1.4280000000000002,155.64,4.1160000000000005,1.124,1.6840000000000002,0.02
06141,2016-01-11,0.0,2.968,1.676,3.576,4.8999999999999995,990.944,16.136,98.7,1.304,136.24,2.864,0.932,1.96,0.0
06141,2016-01-12,0.408,0.0,1.844,3.568,4.263999999999999,991.436,7.428,99.08,1.6,133.24,3.092,1.376,2.424,0.0
06141,2016-01-13,0.096,2.096,0.56,3.8360000000000003,5.252000000000001,1004.424,17.864,90.728,0.152,143.72,3.108,-0.30400000000000005,2.612,0.04800000000000001
06141,2016-01-14,0.04,0.672,1.5519999999999998,3.8760000000000003,5.452000000000001,1007.012,12.644,96.13600000000001,1.256,164.84,3.3360000000000003,0.968,2.6839999999999997,0.0
06141,2016-01-15,0.0,1.8719999999999999,0.7,4.544,6.5920000000000005,1011.316,19.752,91.588,0.43200000000000005,56.28,3.952,0.11600000000000002,2.72,0.052000000000000005
06141,2016-01-16,0.14400000000000002,0.0,-0.76,2.104,3.008,1017.836,13.128,95.052,-1.068,134.12,1.556,-1.4480000000000002,2.66,0.012000000000000002
06141,2016-01-17,0.0,15.372,-2.9760000000000004,3.56,5.124,1023.288,46.004,83.12,-3.664,165.24,3.028,-4.456,2.3480000000000003,0.07200000000000001
06141,2016-01-18,0.024,4.048,-1.78,3.676,5.1,1019.44,21.96,93.1,-2.54,222.24,3.1359999999999997,-3.508,1.972,0.004
06141,2016-01-19,0.048,1.16,-1.0959999999999999,6.0760000000000005,8.472000000000001,1011.404,13.288,85.22,-1.476,241.88,5.4879999999999995,-1.952,1.776,0.068
06141,2016-01-20,0.0,8.664,-2.16,3.188,5.0,1015.056,35.608000000000004,86.416,-3.0239999999999996,314.4,2.64,-3.9960000000000004,1.6280000000000001,0.064
06141,2016-01-21,0.0,6.892,-3.7760000000000002,3.4160000000000004,4.588,1026.812,32.476,93.456,-4.496,227.0,2.764,-5.303999999999999,1.44,0.008
06141,2016-01-22,0.0,13.255999999999998,-2.92,4.612,6.744,1028.42,48.172,82.008,-3.304,165.28,4.0,-3.804,1.288,0.06
06141,2016-01-23,0.10400000000000001,0.04,-0.08399999999999999,3.3680000000000003,4.68,1025.0839999999998,22.884,93.98,-0.54,207.16,2.86,-0.9280000000000002,1.236,0.02
06141,2016-01-24,0.564,0.16399999999999998,2.952,4.88,6.544,1026.1480000000001,17.424,99.75200000000001,2.6239999999999997,216.16,4.324,2.3,1.7719999999999998,0.0
06141,2016-01-25,0.22,0.0,5.88,5.276,7.316,1020.664,12.764000000000001,99.932,5.452000000000001,226.72,4.564,4.988,3.0639999999999996,0.0
06141,2016-01-26,0.004,2.8080000000000003,6.928,7.68,10.812000000000001,1014.0239999999999,28.06,91.096,6.556,219.04,6.9879999999999995,6.204,4.04,0.09200000000000001
06141,2016-01-27,0.10400000000000001,0.0,8.276,10.388,14.552,1004.828,6.824,96.376,7.984,219.32,9.648,7.652,4.904,0.024000000000000004
06141,2016-01-28,0.012,14.56,5.9879999999999995,8.004,12.472000000000001,1013.336,50.62,81.368,5.54,244.52,7.3,5.088,4.928,0.16
06141,2016-01-29,0.048,0.0,6.167999999999999,10.5,14.8,1011.456,5.9,90.16799999999999,5.812,219.68,9.78,5.452000000000001,4.6,0.084
06141,2016-01-30,0.6560000000000001,2.44,6.18,9.388,13.524000000000001,999.944,22.56,89.12799999999999,5.747999999999999,227.92,8.468,5.24,5.192,0.1
06141,2016-01-31,0.7759999999999999,3.6,3.076,7.696000000000001,11.636,1000.148,29.828000000000003,90.89200000000001,2.572,244.04,6.4239999999999995,2.02,4.2,0.07600000000000001
06141,2016-02-01,1.85,3.726923076923077,5.803846153846154,7.980769230769231,11.95,1004.5615384615384,14.399999999999999,92.61923076923077,5.046153846153846,227.26923076923077,6.842307692307693,4.2384615384615385,4.1160000000000005,0.05600000000000001
06141,2016-02-02,0.048,6.18,6.776,12.692,19.124000000000002,999.284,39.06,79.02,6.3839999999999995,240.72,11.708,5.996,4.788,0.196
06141,2016-02-03,0.08800000000000001,3.1319999999999997,4.7,8.544,13.776,1005.212,23.884,81.312,4.372,255.36,7.72,4.04,4.4639999999999995,0.15600000000000003
06141,2016-02-04,0.0,13.48,3.576,5.912000000000001,9.432,1014.096,60.096000000000004,80.932,3.2,266.36,5.207999999999999,2.8440000000000003,3.884,0.124
06141,2016-02-05,0.264,0.0,3.984,5.044,7.164,1018.0160000000001,18.304000000000002,92.676,3.596,220.32,4.544,3.228,3.736,0.052000000000000005
06141,2016-02-06,0.008,0.8959999999999999,7.496,7.132000000000001,9.524,1008.8439999999999,18.384,91.47200000000001,7.232,182.48,6.436,6.932,4.856,0.068
06141,2016-02-07,0.0,1.6680000000000001,7.244,7.436,10.244000000000002,998.372,32.635999999999996,79.72,6.784,186.88,6.792000000000001,6.36,5.004,0.18400000000000002
06141,2016-02-08,0.56,1.504,6.484,10.48,15.0,987.62,18.828,82.57600000000001,5.9,183.24,9.388,5.44,4.9,0.15200000000000002
06141,2016-02-09,0.86,6.832000000000001,5.772,8.588000000000001,12.524000000000001,983.956,46.608000000000004,86.884,5.42,170.36,7.672000000000001,5.092,5.056,0.11600000000000002
06141,2016-02-10,0.58,0.856,3.7359999999999998,6.38,9.176,986.66,21.676,91.22,3.46,228.84,5.564,3.148,4.6080000000000005,0.084
06141,2016-02-11,0.032,5.4079999999999995,4.356,2.076,3.012,997.1560000000001,42.872,92.804,3.992,265.88,1.584,3.6559999999999997,4.848,0.052000000000000005
06141,2016-02-12,0.0,1.8519999999999999,1.96,2.336,3.292,1000.948,35.288000000000004,88.352,1.5,167.96,1.808,0.948,4.408,0.07600000000000001
06141,2016-02-13,0.0,2.116,1.8920000000000001,3.928,5.516,997.24,40.184,90.904,1.632,58.76,3.3680000000000003,1.3719999999999999,4.272,0.064
06141,2016-02-14,0.0,0.0,2.504,7.66,10.84,996.052,13.972000000000001,86.12799999999999,2.256,50.12,7.12,2.016,3.968,0.1
06141,2016-02-15,0.0,12.788,0.9359999999999999,6.564,9.564,1015.952,71.816,79.27600000000001,0.64,270.04,6.004,0.34,3.616,0.14
06141,2016-02-16,0.0,20.108,0.62,2.2880000000000003,2.7760000000000002,1035.604,91.52799999999999,81.888,-0.08399999999999999,241.76,1.8319999999999999,-0.7879999999999999,2.972,0.11600000000000002
06141,2016-02-17,0.0,16.472,0.8560000000000001,5.148,7.636,1026.548,81.692,79.068,0.54,123.24,4.516,0.22399999999999998,2.716,0.128
06141,2016-02-18,0.008,1.6680000000000001,0.996,2.8960000000000004,3.84,1015.4960000000001,42.472,91.24799999999999,0.6679999999999999,185.44,2.392,0.35600000000000004,3.1319999999999997,0.04800000000000001
06141,2016-02-19,0.0,0.0,1.4480000000000002,3.468,4.8839999999999995,1017.232,20.875999999999998,94.37200000000001,1.052,183.6,2.88,0.556,2.932,0.02
06141,2016-02-20,0.184,0.0,3.844,9.032,12.6,1003.332,15.136,91.272,3.46,202.28,8.228,3.068,3.248,0.09200000000000001
06141,2016-02-21,0.604,0.9359999999999999,5.608,6.028,9.036,998.472,41.428000000000004,91.296,5.3,236.8,5.34,4.936,4.064,0.068
06141,2016-02-22,0.10800000000000001,8.884,5.044,7.12,11.068,997.508,61.943999999999996,84.404,4.688,248.0,6.52,4.328,4.348,0.132
06141,2016-02-23,0.024,13.584000000000001,4.936,6.632000000000001,10.304,1004.2239999999999,84.02,83.36399999999999,4.4719999999999995,254.28,6.064,4.056,4.276,0.14800000000000002
06141,2016-02-24,0.0,17.448,3.352,5.872000000000001,9.156,1009.66,103.412,81.516,2.924,255.08,5.18,2.476,4.088,0.136
06141,2016-02-25,0.0,7.056,2.544,4.944,7.127999999999999,1007.676,72.06,88.52,2.14,238.2,4.396,1.764,3.84,0.08800000000000001
06141,2016-02-26,0.0,12.708,2.548,3.884,5.556,1010.448,87.71600000000001,89.14399999999999,1.932,233.36,3.352,1.232,3.844,0.07200000000000001
06141,2016-02-27,0.0,5.388,0.7120000000000001,2.112,2.888,1015.1519999999999,57.364,96.81200000000001,0.11200000000000002,164.76,1.48,-0.48,3.448,0.012000000000000002
06141,2016-02-28,0.0,2.764,-0.076,1.732,2.72,1021.316,57.768,95.916,-0.6,128.8,1.1320000000000001,-1.128,3.792,0.016
06141,2016-02-29,0.0,8.316,1.248,3.492,2.8294117647058825,1027.4360000000001,78.44,84.088,0.8640000000000001,74.08,2.82,0.428,3.8041666666666667,0.11200000000000002
06141,2016-03-01,1.2692307692307692,4.484615384615385,2.25,5.257692307692308,5.238461538461538,1016.0269230769231,56.30384615384616,77.02307692307691,1.7000000000000002,131.23076923076923,4.296153846153846,1.1346153846153846,3.7960000000000003,0.168
06141,2016-03-02,0.9079999999999999,0.0,3.28,6.284,7.6,995.1239999999999,19.308,95.588,2.7960000000000003,196.48,5.596,2.32,3.795833333333333,0.012000000000000002
06141,2016-03-03,0.0,14.112,3.74,4.0,5.82,1001.4839999999999,104.696,88.244,3.26,120.52,3.4760000000000004,2.7319999999999998,3.944,0.096
06141,2016-03-04,0.0,0.02,2.104,4.32,6.084,1002.832,46.20399999999999,94.86,1.692,135.92,3.7239999999999998,1.24,4.128,0.028000000000000004
06141,2016-03-05,0.488,0.0,3.5839999999999996,5.32,7.627999999999999,997.8639999999999,19.872,90.52799999999999,3.372,108.88,4.768,3.128,4.0680000000000005,0.068
06141,2016-03-06,0.624,0.508,3.068,2.72,4.132,996.4639999999999,23.644000000000002,91.556,2.8280000000000003,233.84,2.256,2.568,4.236000000000001,0.044000000000000004
06141,2016-03-07,0.0,9.272,3.696,5.232,6.9239999999999995,1002.544,84.744,88.82,3.2960000000000003,218.6,4.6080000000000005,2.86,4.396,0.10400000000000001
06141,2016-03-08,0.016,2.32,3.012,4.06,5.456,1011.7560000000001,55.76,90.77600000000001,2.524,207.4,3.48,1.96,4.376,0.068
06141,2016-03-09,0.0,22.956,3.8760000000000003,4.204,6.047999999999999,1014.684,136.048,80.796,3.304,133.32,3.7,2.728,4.244,0.156
06141,2016-03-10,0.0,2.032,3.472,5.532,7.504,1024.764,57.448,88.772,3.008,53.6,4.824,2.612,4.26,0.08800000000000001
06141,2016-03-11,0.0,1.1,2.7439999999999998,3.536,5.064,1032.1760000000002,62.864,82.32799999999999,2.412,82.0,3.08,2.028,4.368,0.12
06141,2016-03-12,0.0,0.0,0.368,2.576,3.752,1035.3239999999998,43.396,97.964,0.04000000000000001,120.52,2.048,-0.38799999999999996,3.932,0.0
06141,2016-03-13,0.0,3.252,0.392,2.292,3.56,1039.116,54.071999999999996,97.14,-0.04000000000000001,106.48,1.8359999999999999,-0.41200000000000003,4.172,0.016
06141,2016-03-14,0.0,0.0,3.7319999999999998,2.8480000000000003,4.284,1034.1680000000001,29.384,95.712,3.448,271.68,2.468,3.0839999999999996,4.456,0.032
06141,2016-03-15,0.0,12.464,4.72,4.78,6.416,1031.492,107.50399999999999,88.416,4.12,89.04,3.9560000000000004,3.612,4.9559999999999995,0.10400000000000001
06141,2016-03-16,0.0,17.812,3.648,2.24,3.1239999999999997,1035.432,129.224,84.84,2.884,108.96,1.7719999999999998,2.1719999999999997,4.692,0.124
06141,2016-03-17,0.0,26.188000000000002,4.708,4.072,6.272,1027.388,163.064,85.24799999999999,3.968,257.64,3.508,3.148,4.668,0.136
06141,2016-03-18,0.0,5.816,3.772,2.884,4.335999999999999,1018.8560000000001,59.696000000000005,95.52,3.28,293.2,2.3,2.8,5.232,0.024000000000000004
06141,2016-03-19,0.0,5.308,3.452,4.328,6.507999999999999,1017.5880000000001,76.312,91.7,2.8280000000000003,236.52,3.6919999999999997,2.1919999999999997,4.976,0.068
06141,2016-03-20,0.0,23.424,6.6160000000000005,4.276,6.604,1011.7760000000001,160.976,74.54,5.912000000000001,294.4,3.72,5.052,5.303999999999999,0.252
06141,2016-03-21,0.12,7.32,6.86,5.672000000000001,9.312000000000001,1009.24,98.19200000000001,82.796,6.432,277.72,5.0680000000000005,6.007999999999999,5.667999999999999,0.168
06141,2016-03-22,0.0,0.0,6.18,3.148,4.876,1008.352,41.028,88.156,5.864,259.24,2.648,5.564,5.984,0.11600000000000002
06141,2016-03-23,0.0,9.964,5.164,4.256,6.356,1008.4839999999999,125.932,83.568,4.56,315.72,3.468,3.9360000000000004,5.976,0.14400000000000002
06141,2016-03-24,0.032,15.616,4.796,3.488,4.82,1011.548,149.136,86.86,3.992,208.6,2.852,3.056,5.704,0.128
06141,2016-03-25,0.048,0.0,6.62,4.08,5.78,1009.028,35.528,93.82799999999999,6.316,229.88,3.656,6.0,6.263999999999999,0.04800000000000001
06141,2016-03-26,0.0,12.464,6.56,5.472,8.064,1015.072,130.188,83.288,5.936,201.4,4.66,5.34,6.236000000000001,0.17600000000000002
06141,2016-03-27,0.168,5.532,7.5520000000000005,6.996,10.12,1007.268,75.312,83.884,7.08,181.8,6.292000000000001,6.612,6.44,0.168
06141,2016-03-28,0.016,11.548,8.56,7.096,10.632,1001.1,100.88,78.168,7.976,164.44,6.244,7.343999999999999,6.568,0.256
06141,2016-03-29,0.0,21.108,7.528,6.096,8.356,1002.28,175.672,81.324,6.827999999999999,218.4,5.343999999999999,6.16,6.724,0.196
06141,2016-03-30,0.11199999999999999,8.052,6.276,6.5360000000000005,9.767999999999999,1005.512,102.928,84.376,5.667999999999999,216.92,5.66,5.02,6.484,0.14400000000000002
06141,2016-03-31,0.0,15.92,6.948,4.66,7.287999999999999,1013.1560000000001,153.352,75.348,6.34,277.56,4.1080000000000005,5.672000000000001,6.768,0.24400000000000002
06141,2016-04-01,1.1653846153846155,35.603846153846156,6.038461538461538,3.5076923076923077,5.434615384615385,1020.5615384615384,221.35000000000002,67.5923076923077,4.869230769230769,254.03846153846155,2.803846153846154,3.696153846153846,6.62,0.316
06141,2016-04-02,0.0,10.716,9.412,4.148,5.996,1019.716,139.66,60.34,8.74,146.88,3.4560000000000004,7.984,7.044,0.484
06141,2016-04-03,0.0,3.824,10.764000000000001,3.02,4.096,1012.584,110.876,70.21600000000001,9.94,89.16,2.2319999999999998,9.18,7.648,0.41200000000000003
06141,2016-04-04,0.064,6.364,12.332,3.532,4.92,1007.932,102.04799999999999,78.328,11.472000000000001,120.64,2.804,10.588,8.26,0.344
06141,2016-04-05,0.568,0.408,8.796,3.6,5.092,1005.9680000000001,47.532,95.904,8.264,132.28,2.708,7.676,8.36,0.036000000000000004
06141,2016-04-06,0.08,5.5920000000000005,9.152000000000001,7.456,10.98,1003.3919999999999,106.824,83.38,8.664,218.52,6.54,8.224,8.376,0.2
06141,2016-04-07,0.032,15.515999999999998,7.587999999999999,9.136000000000001,13.18,1004.12,145.60399999999998,80.936,6.912000000000001,214.08,8.18,6.336,8.036,0.184
06141,2016-04-08,0.032,12.344000000000001,7.46,6.0120000000000005,8.388,1008.6360000000001,161.86,82.08,6.836,228.44,5.4639999999999995,6.144,7.984,0.188
06141,2016-04-09,0.0,24.38,7.287999999999999,2.548,3.752,1011.6519999999999,218.06799999999998,79.21600000000001,6.432,154.32,2.028,5.496,8.245833333333334,0.23199999999999998
06141,2016-04-10,0.0,17.448,7.452000000000001,4.724,6.624,1017.576,185.748,68.428,6.744,89.36,4.0360000000000005,6.032,8.264,0.36
06141,2016-04-11,0.0,26.128,8.64,6.728,9.38,1019.96,220.592,66.21600000000001,8.004,72.0,6.148,7.367999999999999,8.276,0.38799999999999996
06141,2016-04-12,0.28800000000000003,0.244,7.364,5.18,7.252000000000001,1013.2360000000001,64.108,80.824,6.992000000000001,74.96,4.548,6.58,8.248,0.196
06141,2016-04-13,0.0,14.64,8.112,3.864,5.192,1008.768,160.416,84.71600000000001,7.436,59.2,3.3280000000000003,6.78,8.552,0.17600000000000002
06141,2016-04-14,0.0,24.236,7.876,3.088,4.372,1011.2760000000001,203.572,77.368,7.2,155.56,2.592,6.5360000000000005,8.84,0.244
06141,2016-04-15,0.22399999999999998,5.492000000000001,8.832,4.212,6.087999999999999,1002.932,76.836,85.22,8.347999999999999,164.0,3.568,7.848,8.8,0.172
06141,2016-04-16,0.055999999999999994,14.495999999999999,9.896,6.032,8.956,998.576,141.388,82.976,9.168,204.32,5.172000000000001,8.456,9.16,0.20800000000000002
06141,2016-04-17,0.0,27.651999999999997,8.064,8.104,12.876,1006.448,236.768,68.5,7.476,253.2,7.252000000000001,6.976,8.764,0.348
06141,2016-04-18,0.0,4.492,7.68,7.296,11.244000000000002,1014.528,82.096,77.74,7.207999999999999,238.6,6.564,6.688,8.3,0.23199999999999998
06141,2016-04-19,0.024,19.58,8.82,8.527999999999999,14.012,1017.416,223.52,71.63600000000001,8.296,265.24,7.763999999999999,7.787999999999999,8.54,0.324
06141,2016-04-20,0.0,32.596,8.844,5.4639999999999995,8.7,1026.464,256.64,66.896,8.172,283.56,4.896,7.556,8.828,0.384
06141,2016-04-21,0.0,17.996,8.283999999999999,5.843999999999999,9.524,1022.992,189.68,72.468,7.612,274.4,5.1080000000000005,6.9879999999999995,8.88,0.316
06141,2016-04-22,0.0,31.252,8.556000000000001,5.236000000000001,8.48,1016.28,257.884,62.636,7.932,285.68,4.66,7.36,9.132,0.408
06141,2016-04-23,0.0,19.6,5.94,3.988,6.24,1009.7,197.50799999999998,72.72800000000001,5.032,297.28,3.016,4.12,8.948,0.264
06141,2016-04-24,0.048,7.056,3.864,3.6639999999999997,5.3919999999999995,1008.268,113.928,83.928,3.08,263.04,2.76,2.276,8.416,0.132
06141,2016-04-25,0.14400000000000002,11.792,4.803999999999999,5.04,7.5120000000000005,1003.056,151.06,82.19200000000001,4.032,202.88,4.263999999999999,3.2359999999999998,8.096,0.14800000000000002
06141,2016-04-26,0.72,6.587999999999999,4.9719999999999995,5.484,8.352,996.88,140.744,83.316,4.352,129.52,4.496,3.696,8.236,0.14800000000000002
06141,2016-04-27,0.04,8.62,5.704,3.404,5.044,999.324,159.612,83.16799999999999,5.0440000000000005,157.4,2.608,4.456,8.664,0.16
06141,2016-04-28,0.10400000000000001,12.748,6.416,4.144,6.4079999999999995,1009.096,170.372,81.116,5.716,262.96,3.388,5.0280000000000005,8.84,0.192
06141,2016-04-29,0.0,12.16,8.036,5.308,7.952000000000001,1015.192,165.43200000000002,75.98,7.392,165.24,4.508,6.732,8.824,0.28800000000000003
06141,2016-04-30,0.0,11.224,8.9,3.112,4.596,1019.672,163.184,78.152,8.236,229.28,2.516,7.684,9.332,0.256
06141,2016-05-01,0.2576923076923077,38.473076923076924,10.307692307692308,4.1692307692307695,5.9,1026.1961538461537,273.6230769230769,73.70384615384616,9.161538461538461,267.2692307692308,3.373076923076923,8.080769230769231,9.8,0.32799999999999996
06141,2016-05-02,0.0,32.94,12.363999999999999,3.42,4.196000000000001,1023.768,269.572,59.696000000000005,11.548,126.8,2.9,10.5,10.275,0.632
06141,2016-05-03,0.016,9.86,11.448,4.776,5.996,1019.196,140.664,72.748,10.8,241.68,4.08,10.096,10.564,0.376
06141,2016-05-04,0.0,34.444,9.856,3.5159999999999996,5.327999999999999,1028.38,295.18,67.82,8.936,296.64,3.032,8.107999999999999,10.504000000000001,0.436
06141,2016-05-05,0.0,33.836,11.228,2.1319999999999997,3.4960000000000004,1028.26,280.656,65.584,10.32,101.96,1.4679999999999997,9.08,10.873913043478261,0.512
06141,2016-05-06,0.0,34.424,14.968,5.052,7.06,1021.34,274.224,55.336000000000006,14.0,90.2,4.5280000000000005,13.04,11.296,0.804
06141,2016-05-07,0.0,35.828,17.14,6.272,8.848,1018.584,289.356,53.716,16.24,108.48,5.648,15.316,12.068,0.9640000000000001
06141,2016-05-08,0.0,35.992,17.668,6.256,8.76,1021.584,291.324,53.756,16.72,92.6,5.524,15.636000000000001,12.492,1.016
06141,2016-05-09,0.0,35.768,16.924,5.316,7.556,1022.028,286.988,59.448,16.08,68.8,4.672,15.235999999999999,12.856,0.8079999999999999
06141,2016-05-10,0.0,35.888000000000005,17.5,4.476,6.364,1017.0239999999999,286.948,62.14,16.548,84.44,3.964,15.532,13.296,0.8240000000000001
06141,2016-05-11,0.0,32.332,15.888,6.156000000000001,8.548,1013.38,288.072,71.02,14.96,65.76,5.516,14.092,13.592,0.5720000000000001
06141,2016-05-12,0.0,35.928000000000004,13.524000000000001,6.776,9.512,1009.252,299.476,63.488,12.784,69.76,6.087999999999999,11.956000000000001,13.344000000000001,0.58
06141,2016-05-13,0.0,30.928,14.464,3.32,5.356,1003.664,274.496,61.068000000000005,13.735999999999999,221.24,2.6639999999999997,12.315999999999999,13.145454545454545,0.68
06141,2016-05-14,0.344,4.128,10.156,4.864,7.644,1004.6560000000001,137.612,73.084,9.396,287.8,4.056,8.776,12.675999999999998,0.32799999999999996
06141,2016-05-15,0.0,14.764000000000001,10.048,5.8,9.412,1009.7,213.40400000000002,72.512,9.304,303.64,4.944,8.576,12.072000000000001,0.344
06141,2016-05-16,0.0,22.572,10.544,6.928000000000001,11.58,1012.24,259.41200000000003,69.00399999999999,9.911999999999999,276.08,6.2,9.3,12.212,0.396
06141,2016-05-17,0.0,0.284,10.364,4.96,8.372,1011.6560000000001,107.584,69.592,9.916,271.76,4.376,9.504,11.784,0.364
06141,2016-05-18,0.0,18.2,13.048,3.468,5.352,1010.1519999999999,248.972,72.36,12.088,171.24,2.8,11.004000000000001,12.328,0.444
06141,2016-05-19,0.0,17.236,16.24,2.184,3.3760000000000003,1010.868,212.968,67.62,15.448,112.16,1.7,14.504000000000001,13.4125,0.624
06141,2016-05-20,0.04,8.356,14.628,4.792,7.292000000000001,1014.248,150.62,82.352,14.012,223.12,4.2,13.424000000000001,13.42,0.29600000000000004
06141,2016-05-21,0.0,11.936,16.268,3.928,5.752000000000001,1014.824,203.488,77.27600000000001,15.436,184.48,3.4560000000000004,14.575999999999999,13.708,0.444
06141,2016-05-22,0.016,27.044,20.651999999999997,5.327999999999999,8.436,1009.148,272.7,62.008,19.812,176.16,4.584,18.784000000000002,14.636,0.98
06141,2016-05-23,0.055999999999999994,9.596,16.22,3.884,5.732,1009.6519999999999,177.236,90.272,15.708,272.8,3.028,15.264000000000001,14.988,0.18400000000000002
06141,2016-05-24,0.0,4.292,14.735999999999999,5.0,7.52,1010.932,125.40799999999999,92.928,14.376,312.88,4.3839999999999995,14.032,14.58,0.12
06141,2016-05-25,0.0,28.996,17.24,3.048,4.556,1013.7280000000001,289.276,83.632,16.456,245.76,2.552,15.772,15.628,0.37200000000000005
06141,2016-05-26,0.0,1.0759999999999998,13.755999999999998,3.1559999999999997,4.404,1016.944,115.77600000000001,87.38,13.224,59.8,2.62,12.687999999999999,15.084000000000001,0.212
06141,2016-05-27,0.0,24.768,15.744000000000002,2.148,3.468,1018.2639999999999,284.14,70.768,15.024000000000001,105.0,1.5319999999999998,14.288,15.475999999999999,0.5720000000000001
06141,2016-05-28,0.0,27.064,16.008,3.98,5.827999999999999,1017.172,281.488,73.648,15.224,67.24,3.3,14.356,15.588,0.496
06141,2016-05-29,0.0,8.032,17.324,5.707999999999999,8.3,1012.096,202.044,83.8,16.628,54.8,5.04,16.084,15.804,0.32799999999999996
06141,2016-05-30,0.0,28.851999999999997,19.928,8.312000000000001,12.095999999999998,1009.5319999999999,291.564,77.112,19.108,69.52,7.232,18.352,16.3,0.564
06141,2016-05-31,0.064,25.884,19.34,6.343999999999999,9.264,1013.096,253.832,81.9,18.636,63.8,5.496,17.9,16.668,0.41600000000000004
06141,2016-06-01,1.3807692307692307,30.207692307692305,20.74230769230769,6.257692307692308,9.080769230769231,1014.676923076923,259.6730769230769,77.13461538461539,19.573076923076922,52.73076923076923,5.257692307692308,18.515384615384615,17.004,0.568
06141,2016-06-02,0.0,28.404,20.12,5.816,8.288,1013.76,293.89599999999996,78.00399999999999,19.452,59.56,5.056,18.736,17.468,0.544
06141,2016-06-03,0.0,37.76,20.684,4.1160000000000005,5.9879999999999995,1014.8480000000001,311.8,71.22399999999999,19.836000000000002,56.6,3.6039999999999996,19.012,17.984,0.752
06141,2016-06-04,0.0,38.756,21.12,2.108,3.1319999999999997,1014.696,320.228,67.14,20.008,174.96,1.5959999999999999,18.8,18.308,0.948
06141,2016-06-05,0.0,37.4,19.387999999999998,2.972,4.232,1017.9760000000001,307.68,72.904,18.38,77.24,2.1959999999999997,17.072,18.4375,0.6759999999999999
06141,2016-06-06,0.0,38.92,16.928,5.156000000000001,7.34,1023.648,331.30800000000005,63.82,16.1,100.28,4.6,15.232000000000001,17.948,0.7240000000000001
06141,2016-06-07,0.0,28.831999999999997,18.404,3.448,5.332000000000001,1022.008,297.988,62.412,17.232,164.12,2.952,15.992,17.6,0.88
06141,2016-06-08,0.0,2.968,16.292,5.284,8.308,1016.816,164.06799999999998,75.46,15.64,231.6,4.564,15.072000000000001,17.104,0.44799999999999995
06141,2016-06-09,0.0,31.668000000000003,16.375999999999998,3.34,5.507999999999999,1015.7560000000001,309.1,66.444,15.575999999999999,155.56,2.66,14.448,17.43913043478261,0.66
06141,2016-06-10,0.0,25.988000000000003,14.972000000000001,5.28,8.48,1010.1080000000001,289.68,63.576,14.152000000000001,277.8,4.476,13.335999999999999,16.908,0.62
06141,2016-06-11,0.0,28.404,13.54,2.668,4.148,1013.6,289.036,61.343999999999994,12.512,117.28,1.936,11.3,16.644000000000002,0.66
06141,2016-06-12,0.0,3.4760000000000004,13.648,4.044,6.007999999999999,1011.668,151.264,68.18,13.144,91.84,3.608,12.44,15.876,0.512
06141,2016-06-13,0.07200000000000001,4.5760000000000005,14.984000000000002,6.024,8.847999999999999,1004.296,164.872,81.524,14.452,83.04,5.3839999999999995,13.98,15.936000000000002,0.332
06141,2016-06-14,0.008,4.5360000000000005,15.248,3.752,5.4639999999999995,999.3560000000001,97.46799999999999,85.56,14.672,84.52,3.156,14.155999999999999,15.812000000000001,0.252
06141,2016-06-15,0.07200000000000001,10.94,16.64,2.452,3.7119999999999997,999.704,191.768,86.18799999999999,15.792,144.6,1.844,14.883999999999999,16.436,0.29600000000000004
